"text","twitterUrl","tweet_id","cleaned_text","sentiment"
"@ranran_weagi 비맞팔해용.","https://twitter.com/malan_jabduk/status/1805541498450329747",1618,"ranranweagi 비맞팔해용",NA
"This is so good It's sad, but I really 't think that there is any younger man who can offer the insight Malan does ","https://twitter.com/uMarhobane/status/1805529674279248371",1619," good sad really t think younger man can offer insight malan ",1
"이건신이내리신3차를뛰라는계시이다 ","https://twitter.com/malan_jabduk/status/1805528630195634687",1620,"이건신이내리신차를뛰라는계시이다 ",NA
"@DrModibbo1 Hausa😀💪","https://twitter.com/MalanBoda/status/1805523443300888596",1621,"drmodibbo hausa😀💪",NA
"@vini_ball I think ’s the fans that make people hate him and how y’all try to make him look better.","https://twitter.com/MALAN_10/status/1805502031282815103",1622,"viniball think ’s fans make people hate y’ try make look better",-1
"Neymar miles and miles ahead","https://twitter.com/MALAN_10/status/1805485992444416510",1623,"neymar miles miles ahead",NA
"Siang bro dah pada malan klen","https://twitter.com/ITIL_KUTIL/status/1805466530706342101",1624,"siang bro dah pada malan klen",NA
"따분이그리기너무어려워서 연습좀햇어요. ","https://twitter.com/malan_jabduk/status/1805448504816357797",1625,"따분이그리기너무어려워서 연습좀햇어요 ",NA
"소심불안,,,,,,너무좋은데 정장이랑드레스랑다잘어울리는데 ㅈㅂ썸만타주라,,,,,,365일얼굴만붉혀줘","https://twitter.com/malan_jabduk/status/1805436443885814032",1626,"소심불안너무좋은데 정장이랑드레스랑다잘어울리는데 ㅈㅂ썸만타주라일얼굴만붉혀줘",NA
"@madrid_total2 No con Vini, endrick, rodrygo pudieron 😂 😂","https://twitter.com/MALAN_10/status/1805435676214837368",1627,"madridtotal con vini endrick rodrygo pudieron 😂 😂",NA
"@gonzalez_a028 @madrid_total2 Mas asco que van - inutil","https://twitter.com/MALAN_10/status/1805435294910759312",1628,"gonzaleza madridtotal mas asco que van inutil",NA
"@MAbba_FX @Kaura2000 @Malan_Hassanfx @lastborn_smc @Fantami_AA @babujin_fx @ts_academy__ @CLIMAX_FX @AhmadFx_ @Abubakariguri @Asif_raza4545 @iamuzyy @Shahidabagum21 @iam_usmanasif","https://twitter.com/Amna_ict/status/1805431022575829276",1629,"mabbafx kaura malanhassanfx lastbornsmc fantamiaa babujinfx tsacademy climaxfx ahmadfx abubakariguri asifraza iamuzyy shahidabagum iamusmanasif",NA
"Should I start a Substack or could the entire article idea be distilled into a single post on X ( the eternal question)","https://twitter.com/kennamalan/status/1805429784819994948",1630," start substack entire article idea distilled single post x eternal question",NA
"@erickmoneyceo @trunksRM 😂 Puras payasadas hablan. Brazil no es lo mismo y hablando del arbitraje","https://twitter.com/MALAN_10/status/1805428901432410233",1631,"erickmoneyceo trunksrm 😂 puras payasadas hablan brazil es lo mismo y hablando del arbitraje",NA
"@trunksRM 😂 🤡","https://twitter.com/MALAN_10/status/1805428528282058961",1632,"trunksrm 😂 🤡",NA
". 쓰잘데기 없는 짤이나 밈 같은거 탐라에 많이 끌고옵니당 ,,","https://twitter.com/malan_jabduk/status/1805427884036866409",1633," 쓰잘데기 없는 짤이나 밈 같은거 탐라에 많이 끌고옵니당 ",NA
"@FOXSoccer LMAO","https://twitter.com/OKJoe09/status/1805425862579233048",1634,"foxsoccer lmao",4
"@onlydemiwemi LMAO","https://twitter.com/_malanrenee/status/1805425070384328989",1635,"onlydemiwemi lmao",4
"@onlydemiwemi That just fucked me up!","https://twitter.com/_malanrenee/status/1805421013045301549",1636,"onlydemiwemi just fucked ",-4
"@MrAngeloValdes ASI como estan jugando 😂 da mucho mas miedo","https://twitter.com/MALAN_10/status/1805418726613041415",1637,"mrangelovaldes asi como estan jugando 😂 da mucho mas miedo",NA
". 제가 잡덕이라 타장이 님 탐라에 갈 수도 있어요,!!!!!! 불편하면뮤트 해주시길 ,,,,","https://twitter.com/malan_jabduk/status/1805414902225588456",1638," 제가 잡덕이라 타장이 님 탐라에 갈 수도 있어요 불편하면뮤트 해주시길 ",NA
". 험한 말이 많이 나올 수 있어요 ! 그래도 줄이려고 항상 ㅗ력하 고 있습니당","https://twitter.com/malan_jabduk/status/1805414584310022517",1639," 험한 말이 많이 나올 수 있어요 그래도 줄이려고 항상 ㅗ력하 고 있습니당",NA
"I wanna get my makeup done. I never had cute makeup, my makeup in Houston was so ugly😭","https://twitter.com/_malanrenee/status/1805411293928534045",1640," wanna get makeup done never cute makeup makeup houston ugly😭",-1
"I’m done watching this show cause why would they kill Kofi😢","https://twitter.com/_malanrenee/status/1805408897403941313",1641,"’m done watching show cause kill kofi😢",-3
"@treasureadelle Omg😍😍😍😍","https://twitter.com/_malanrenee/status/1805406169072029704",1642,"treasureadelle omg😍😍😍😍",NA
"I hateee when ppl smack😒","https://twitter.com/_malanrenee/status/1805405728267477224",1643," hateee ppl smack😒",NA
"@WolfRMFC If he appears. Been missing since match day ","https://twitter.com/MALAN_10/status/1805402231841153121",1644,"wolfrmfc appears missing since match day ",-2
"아아아아아아아아아아아아아아아악ㄱ나도불안이교통카드!!!!!!!!!!!!!!!!! 나도구할거야으어어어어아아아아아악","https://twitter.com/malan_jabduk/status/1805402119132135627",1645,"아아아아아아아아아아아아아아아악ㄱ나도불안이교통카드 나도구할거야으어어어어아아아아아악",NA
"@JovanRMFC 😂 🤡","https://twitter.com/MALAN_10/status/1805401960109293856",1646,"jovanrmfc 😂 🤡",NA
"핑뉘많이웃어서좋음 웃기는웃어도,,,,,,,,,,,,,,,,,,,능글하게웃는거넘넘좋아 그으으어아아아아아아아아악","https://twitter.com/malan_jabduk/status/1805401747428720985",1647,"핑뉘많이웃어서좋음 웃기는웃어도능글하게웃는거넘넘좋아 그으으어아아아아아아아아악",NA
"앵저거뭔장면이지 불안이어디서울지??????????무슨장면이지저거 그냥단체샷인가,?????그냥단체샷이라기엔불안이가왜울고잇지 저거ㅝ임??????????????????","https://twitter.com/malan_jabduk/status/1805401370322944427",1648,"앵저거뭔장면이지 불안이어디서울지무슨장면이지저거 그냥단체샷인가그냥단체샷이라기엔불안이가왜울고잇지 저거ㅝ임",NA
"@asomaning__ @PortugalFPF @afridi_ali13662 😂","https://twitter.com/MALAN_10/status/1805401047651041685",1649,"asomaning portugalfpf afridiali 😂",NA
"미쳣어!!!!!!!!!!!!!!!!!!아4!!!!!!!!!!!!!!!!!!!!!!!!!!개미쳣노!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","https://twitter.com/malan_jabduk/status/1805400934144675920",1650,"미쳣어아개미쳣노",NA
". 아직 어린 미성년자입니다! (님들이생각하는것보다훨씬어릴것임) 그래서 아직 미성숙한 부분도 있으며 이상한 말도 많이 할것이고.. 맞춤법이 틀릴 수도 있기에 양해 부탁드립니당 ^_^","https://twitter.com/malan_jabduk/status/1805399565966917820",1651," 아직 어린 미성년자입니다 님들이생각하는것보다훨씬어릴것임 그래서 아직 미성숙한 부분도 있으며 이상한 말도 많이 할것이고 맞춤법이 틀릴 수도 있기에 양해 부탁드립니당 ",NA
"#마음당저에대해알아두시면좋은점 ","https://twitter.com/malan_jabduk/status/1805399005196960057",1652,"마음당저에대해알아두시면좋은점 ",NA
"Liv got Dom chicken nuggets. 😂 #WWERaw","https://twitter.com/OKJoe09/status/1805398445286637867",1653,"liv got dom chicken nuggets 😂 wweraw",NA
"Telling , Ludwig Kaiser is the next Randy Orton.","https://twitter.com/OKJoe09/status/1805396687768502359",1654,"telling ludwig kaiser next randy orton",NA
"@AlvaritoMorales Una cars que solo una madre puede querer","https://twitter.com/MALAN_10/status/1805391714607374569",1655,"alvaritomorales una cars que solo una madre puede querer",NA
"@mbapadre Xavi y Iniesta mundial y euros . 🤡 de 💩","https://twitter.com/MALAN_10/status/1805391418049151069",1656,"mbapadre xavi y iniesta mundial y euros 🤡 de 💩",NA
"@PortugalFPF @afridi_ali13662 It’s the other way around","https://twitter.com/MALAN_10/status/1805391204164812938",1657,"portugalfpf afridiali ’s way around",NA
"@AbRaheemmuhd @mk_shafii Malan Abdulraheem Kayi kokari ka kiyaye harshen ka daga kiran malamai sunaye marasa kyau. You can criticise his political positions but koh dan darajan Alqurani da ya haddace ya wuce a zage shi ko a kira shi abun da ka kirashi.","https://twitter.com/Lonnewulff/status/1805380790798483523",1658,"abraheemmuhd mkshafii malan abdulraheem kayi kokari ka kiyaye harshen ka daga kiran malamai sunaye marasa kyau can criticise political positions koh dan darajan alqurani da ya haddace ya wuce zage shi ko kira shi abun da ka kirashi",NA
"@miteubol658543 감사합니당 ~~🥹","https://twitter.com/malan_jabduk/status/1805367006692262032",1659,"miteubol 감사합니당 🥹",NA
"@maxzerzur This is not Islam and he is faking ","https://twitter.com/sahraan35927/status/1805366240376242194",1660,"maxzerzur islam faking ",-3
